the house of usher	171	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the mission	158	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
immortal	643	2	2	0 0 0 0 0 0 2	0 0 2 0 0 0 1 1
alien sex fiend	393	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
scary bitches	136	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
schizma	130	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
theatre of tragedy	130	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
alice cooper	132	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
diskonto	117	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
madness	259	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
the damned	215	1	1	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
herbie hancock	139	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
locomotiv gt	103	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
king diamond	129	2	0	0 0 0 0 0 0 0	0 0 2 0 0 0 0 0
venom	101	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the cranberries	883	5	2	0 0 0 1 1 2 2	0 0 5 0 0 0 2 0
leningrad sandwich	316	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
omega	92	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
red lorry yellow lorry	92	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dead vampires	91	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
felix holzmann	87	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
last days of humanity	86	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
45 grave	85	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
skeletal family	190	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
beseech	83	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
acda en de munnik	606	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
angus & julia stone	608	0	2	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
anouk	616	0	2	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
candy dulfer	547	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
jamiroquai	1730	5	3	0 0 0 0 1 3 4	0 1 4 0 0 1 0 2
bløf	199	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
room eleven	158	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ann peebles	166	0	2	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
scissor sisters	501	2	2	0 0 0 0 1 1 3	0 0 1 0 0 0 3 1
kraak & smaak	116	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
anna nalick	113	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
stevie ann	112	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
maria mena	117	0	2	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the blues brothers	210	0	2	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
angie stone	163	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
kate nash	842	1	2	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
racoon	86	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
bloodhound gang	155	1	2	0 0 0 0 0 1 1	0 0 2 0 0 0 1 0
benny benassi	514	1	1	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
kinderen voor kinderen	74	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
james morrison	94	1	2	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
hot chocolate	67	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lenny kravitz	64	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the beach boys	539	4	3	0 0 0 1 1 1 3	0 0 3 1 0 0 2 1
richie hawtin	60	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
c-mon & kypski	59	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ali farka touré & toumani diabaté	58	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
goodnite opus	56	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
trentemøller	1016	3	1	0 0 0 0 0 1 2	0 0 4 0 0 0 0 0
do as infinity	1903	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
?????	2302	9	0	0 0 0 0 0 1 3	0 6 2 0 0 0 2 0
mihimaru gt	550	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
michi	480	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
???	2129	5	2	0 0 0 0 0 2 2	0 4 0 0 0 0 3 0
the brilliant green	420	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
rie fu	391	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
hilary duff	1059	4	0	0 0 0 0 0 1 2	0 1 1 0 0 0 2 0
every little thing	343	2	0	0 0 0 0 0 0 1	0 1 0 0 0 0 1 0
the veronicas	332	1	2	0 0 0 0 0 1 1	0 1 2 0 0 0 0 0
ashlee simpson	222	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
christina milian	195	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
hitomi	190	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
marion raven	186	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
mandy moore	214	1	1	0 0 0 0 0 0 1	0 1 1 0 0 0 0 0
skye sweetnam	247	2	1	0 0 0 0 0 0 1	0 2 1 0 0 0 0 0
bonnie pink	222	1	1	0 0 0 0 0 0 1	0 1 0 0 0 0 1 0
aly & aj	171	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
stephanie	169	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
mr.children	460	1	1	0 0 0 0 0 0 1	0 2 0 0 0 0 0 0
aiko	151	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
yui	147	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
sowelu	143	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
annekei	138	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
echoes	132	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
my little lover	130	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
lindsay lohan	159	1	1	0 0 0 0 0 0 1	0 1 1 0 0 0 0 0
ashley tisdale	116	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
jessica simpson	115	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
corinne bailey rae	114	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
ashanti	112	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
holly valance	105	1	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
sophie ellis-bextor	759	3	0	0 0 0 0 0 1 1	0 1 1 0 0 0 0 1
allison crowe	438	1	1	0 0 0 0 0 0 1	0 1 1 0 0 0 0 0
galaxie 500	10	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
elvis costello & the attractions	9	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
10cc	600	0	0	0 0 0 0 0 0 1	0 0 0 1 0 0 1 0
bob wills & his texas playboys	7	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
damon & naomi	7	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
grace jones	7	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
low	19	0	1	0 0 0 0 0 0 2	0 0 0 0 0 0 2 0
the go-betweens	7	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the wedding present	7	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
bedhead	1808	0	1	0 0 0 0 0 1 1	0 0 0 0 0 0 2 0
dick dale	118	2	1	0 0 0 0 1 1 2	0 0 1 0 0 1 2 0
dusty springfield	6	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
luna	6	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
britta phillips & dean wareham	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
grand funk railroad	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
matthew sweet	168	1	0	0 0 0 0 0 0 2	0 0 0 0 0 0 2 0
peter tosh	95	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 2 0
ride	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
swervedriver	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the allman brothers band	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the feelies	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the lovin' spoonful	146	1	0	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
small faces	270	1	0	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
the special a.k.a.	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
traffic	5	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
billy eckstine	4	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
dinah shore	4	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
james	1696	4	0	0 0 0 0 1 1 2	0 0 3 0 0 0 1 0
manic street preachers	1090	1	1	0 0 0 0 0 1 2	0 0 2 0 0 0 1 0
ocean colour scene	929	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the jam	834	2	1	0 0 0 0 0 0 2	0 0 2 1 0 0 0 0
inspiral carpets	639	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
blur	2006	6	1	0 0 0 0 1 1 5	0 0 6 0 0 0 1 0
the coral	454	3	0	0 0 0 0 0 1 2	0 0 2 0 0 1 0 0
the courteeners	336	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
ian brown	381	4	0	0 0 0 0 1 1 1	0 0 4 0 0 0 0 0
babyshambles	313	2	1	0 0 0 0 0 1 3	0 0 2 0 0 0 2 0
paul weller	254	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
little man tate	290	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
pulp	227	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the zutons	280	3	0	0 0 0 0 0 1 1	0 0 3 0 0 0 0 0
john lennon	341	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the futureheads	200	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
dirty pretty things	177	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
delays	257	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
milburn	145	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
george harrison	290	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the thrills	135	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 0 1
embrace	129	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the fratellis	642	4	1	0 0 0 0 0 1 2	0 0 5 0 0 0 0 0
starsailor	121	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the twang	114	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
doves	973	5	1	0 0 0 0 1 1 2	0 0 5 1 0 0 0 0
richard ashcroft	116	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
rip slyme	2416	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
thee michelle gun elephant	1520	0	2	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
the birthday	648	0	2	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
halfby	547	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
beat crusaders	346	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
i am robot and proud	336	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
halcali	288	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
teriyaki boyz	235	1	1	0 0 0 0 0 1 1	0 1 1 0 0 0 0 0
fantastic plastic machine	327	1	1	0 0 0 0 0 1 1	0 1 0 0 0 0 1 0
dj kawasaki	178	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
pizzicato five	673	3	2	0 0 0 0 1 1 3	0 2 2 0 0 0 1 0
france gall	291	0	2	0 0 0 0 0 1 1	0 1 1 0 0 0 0 0
hifana	262	0	2	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
sérgio mendes	187	1	1	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
grupo batuque	119	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
rosso	165	0	2	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
blankey jet city	242	0	2	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
great adventure	115	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
soil&"pimp" sessions	105	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
husking bee	103	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
the chemical brothers	255	3	1	0 0 0 0 0 1 3	0 1 2 1 0 0 0 0
go!go!7188	354	0	2	0 0 0 0 0 0 2	0 1 0 1 0 0 0 0
the back horn	750	0	2	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
buzzcocks	178	0	2	0 0 0 0 0 0 2	0 1 0 0 0 0 1 0
judy and mary	68	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
m-flo	435	1	1	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
jazztronik	373	1	2	0 0 0 0 0 1 2	0 1 1 0 0 0 1 0
the byrds	924	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
donovan	570	1	0	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
woody guthrie	304	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the band	303	2	0	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
tim buckley	217	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ramblin' jack elliott	210	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
buffalo springfield	221	2	0	0 0 0 0 0 1 1	0 0 1 0 0 1 0 0
crosby, stills, nash & young	220	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
phil ochs	197	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
arlo guthrie	189	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the hollies	186	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
don mclean	167	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
richie havens	166	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the zombies	337	2	2	0 0 0 0 0 1 2	0 1 1 1 0 0 1 0
bob dylan and the band	156	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the move	151	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
crosby, stills & nash	149	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
neil young & crazy horse	130	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
tenpole tudor	114	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the mamas & the papas	112	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
jars of clay	246	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
hooverphonic	202	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
helena paparizou	198	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
whitney houston	216	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
mariah carey	488	4	1	0 0 0 0 0 1 3	0 1 3 0 0 0 1 0
garbage	1082	2	2	0 0 0 0 1 1 3	0 0 3 1 0 0 1 0
theo tams	147	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
evermore	146	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
simple plan	691	5	1	0 0 0 0 1 1 2	0 0 4 0 0 0 2 0
dolores o'riordan	133	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
david cook	132	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
texas	299	3	0	0 0 0 0 0 1 1	0 0 2 0 0 0 1 0
shakira	164	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
pixie lott	115	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the heart throbs	115	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sharleen spiteri	113	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
little boots	122	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
kris allen	105	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
banderas	104	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
j.j.	101	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
metric	1261	3	3	0 0 0 1 1 2 2	0 0 3 1 0 0 2 0
new kids on the block	92	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
noisettes	88	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the corrs	606	3	0	0 0 0 0 0 1 1	0 0 2 0 0 0 1 0
devonsquare	82	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sheryl crow	70	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ladyhawke	256	2	1	0 0 0 0 0 1 2	0 0 3 0 0 0 0 1
lady gaga	772	4	1	0 0 0 0 1 1 3	0 0 3 0 0 0 1 1
dragonette	285	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
take that	470	2	2	0 0 0 0 0 1 2	0 1 3 0 0 0 0 0
river city people	58	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the script	52	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
david archuleta	49	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
chris richardson	47	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
queensberry	47	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
annie lennox	46	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
reo speedwagon	46	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the pretenders	213	2	0	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
reamonn	87	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
patrick nuo	38	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
daniel merriweather	37	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sneaker pimps	498	3	0	0 0 0 0 0 1 2	0 0 2 0 0 0 1 0
ceremony	35	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the features	532	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
jens lekman	369	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
hank williams	173	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
buddy holly	168	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
jonathan richman	487	0	3	0 0 0 0 1 1 1	0 0 1 0 0 0 2 0
the avett brothers	121	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
jean-yves thibaudet	118	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
old crow medicine show	116	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the louvin brothers	113	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
los zafiros	105	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
caitlin rose	103	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
jeff buckley	293	1	3	0 0 0 0 0 1 3	0 0 2 0 0 0 1 1
brian eno	1088	3	1	0 0 0 0 0 1 2	0 0 3 0 0 0 2 0
the everly brothers	76	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
zumpano	75	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
flat duo jets	73	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
annuals	68	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the walkmen	68	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
irma thomas	67	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
lcd soundsystem	488	1	3	0 0 0 0 0 1 3	0 0 2 0 0 0 2 0
the new pornographers	1450	3	2	0 0 0 0 0 1 3	0 0 1 1 0 0 4 0
wanda jackson	93	1	1	0 0 0 0 0 1 1	0 0 0 0 0 0 1 1
buddy holly & the crickets	63	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
ben folds five	61	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the modern lovers	61	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
alex beaupain	60	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
uncle tupelo	156	1	1	0 0 0 0 0 0 1	0 0 0 1 0 0 1 0
dispatch	58	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
vovo	57	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
soilwork	2045	5	0	0 0 0 0 0 0 5	0 0 4 0 0 0 0 1
mechanical poet	540	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
dark age	1058	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
scar symmetry	546	4	0	0 0 0 0 0 0 4	0 0 3 0 0 0 0 1
sonic syndicate	2043	4	1	0 0 0 0 0 0 4	0 0 5 0 0 0 0 0
shadow gallery	217	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
boney nem	212	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the academy of ancient music. jaap schroder. christopher hogwood	197	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lords of decadence	139	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
die apokalyptischen reiter	1094	3	0	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
scartown	131	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
parkway drive	751	4	0	0 0 0 0 0 1 3	0 0 4 0 0 0 0 0
lordi	147	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
in extremo	1708	5	1	0 0 0 0 1 2 3	0 0 6 0 0 0 0 0
osi	116	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
all that remains	183	4	0	0 0 0 0 0 1 2	0 0 3 0 0 0 0 1
protest the hero	342	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
blind	153	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
disarmonia mundi	149	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
????????	158	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
helltrain	938	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
compos mentis	96	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
????????? ??????	96	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
imperanon	93	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
?????? ???? ???	88	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
??	88	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
subway to sally	184	3	1	0 0 0 0 1 1 2	0 0 4 0 0 0 0 0
nightrage	151	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
fool's garden	84	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
roadrunner united	82	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
equilibrium	80	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
all shall perish	79	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
raintime	79	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
shadows fall	703	2	0	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
on the virg	14	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the presidents of the united states of america	37	2	0	0 0 0 0 0 0 1	0 0 1 1 0 0 0 0
celtic woman	34	2	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
clannad	30	2	1	0 0 0 0 0 1 1	0 0 2 0 0 1 0 0
talvin singh	176	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
dennis chambers	9	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
secret garden	122	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
stellamara	8	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dave weckl band	7	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
adiemus	19	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
karunesh	17	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
mediæval bæbes	6	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
monkey business	6	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dave weckl	5	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
eyes of eden	5	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
niacin	5	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
victor wooten	5	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
amethystium	93	2	1	0 0 0 0 0 0 2	0 0 3 0 0 0 0 0
dan bárta	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
delerium	101	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
deva premal	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
Éric lévi	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
j.a.r.	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
jeff lorber	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
rodrigo rodriguez	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
vangelis	812	4	0	0 0 0 0 0 1 2	0 0 2 0 0 1 1 0
vinnie colaiuta	4	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
al di meola	39	1	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 1
banco de gaia	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
celtic spirit	14	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
georgian voices	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
kryštof	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
meditation	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
nitin sawhney	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
sexy dancers	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
spastic ink	3	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
